STATUS,Valence,Arousal,Dominance
I have my car back!! *does happy dance* No one witnessed that.,0.7020000000000001,0.5548333333333333,0.5203333333333334
is praying for a phone call from the doctors saying the neurologist accepted his referal and will see him soon.,0.6501428571428571,0.3868571428571429,0.5705714285714285
was at UC yesterday and apologizes if he seemed a little out of it today. They gave him another pain shot.,0.4382857142857143,0.4164285714285714,0.37
"just spent a half hour ductaping a tin can only to through it out. Then spent about an hour playing with ductape, and made pouch that he will never use. *PROPNAME* feels really cool right now. :)",0.5741538461538462,0.3871538461538462,0.40738461538461535
"""I just want you to know that I'm saying something brilliant. I'm just not explaining it very well.""",0.7329999999999999,0.48100000000000004,0.6885999999999999
has the systems for higher brain function and complex thought offline at the moment. We apologize for any incovience. (such as the spelling of this update),0.6066,0.4244,0.6008000000000001
"MR. FROSTY, that is the grand finish of a good summer.",0.7092,0.4779999999999999,0.5795999999999999
has decided that the laws of physics must not apply to his project. one side takes 21.59 seconds to drain water to the other side. The other side takes fron 58.9 seconds to 80.4 seconds to empty. The same results happen over and over with no explanation,0.57535,0.38505,0.46959999999999996
"""Just because I know everything doesn't mean I'll be telling you anything true.""",0.663,0.40349999999999997,0.6395
s mind has decided to check out for a while. It left a note saying it should be back around 11 am tomorrow.,0.5722499999999999,0.381625,0.51075
s head would explode if his skull wasn't being hammered on by numerious sledge hammers. needless to say my headache has decided over the counter painkillers only make it more angry.,0.42000000000000004,0.525,0.5296
"""... and then I have a witty response."" -House",0.736,0.6034999999999999,0.6154999999999999
"I'm on call, to be there.",0.594,0.627,0.558
"""Its only illegal if you get caught, assuming you're stupid enough to get caught in the first place""",0.51,0.521,0.503
"feels the need to say something deep and profound, but its very late and he is tired from his workout today. With those conditions this is the best he's got.",0.6113636363636364,0.49490909090909097,0.5177272727272727
does all his status updates in 3rd person. This will likely never change.,0.6519999999999999,0.4411999999999999,0.6092000000000001
"is exhausted, stressed, and is having an awarding winning bad luck streak in terms of things going his way. But for whatever reason was nominated for the homecoming courts.",0.5635999999999999,0.5344,0.5469999999999999
"is tired and probably sick but likes to stay positive and think its just allergies(pretty sure thats spelled wrong too). But had an amazing time at a murder mystery party being the main investigator, and was close to getting the right answer but didn't have enough information. He also intends to finish polishing an essay for english that is way longer than any essay really has the right to be.",0.5729666666666665,0.46913333333333335,0.5668333333333334
just washed a paper plate so that he could use it for something else. It would have been easier to just grab a new one right next to him.,0.6181,0.3549,0.4365
"has probably, most likely, lost what ever symbolance of a mind he once held.",0.466,0.42733333333333334,0.41900000000000004
"""she only drinks coffee at midnight. when the moment is not right, and her timing is quite, unusual.""",0.6184285714285715,0.4244285714285714,0.4978571428571428
made the most amazing burritos for dinner and feels sad that he can't finish them and enjoy their great deliciousness anylonger...,0.7228888888888889,0.5225555555555556,0.5175555555555555
6k+car break down+friday the 13th=me feeling superstious. 6k=fail=me tired,0.6166666666666666,0.41733333333333333,0.449
is awsome. Period.,0.396,0.324,0.588
got his hair cut at 2 today. He just now hopes that he can replicate the hairstyle half as well as the stylist.,0.6728888888888889,0.40244444444444444,0.4712222222222222
s brain feels tired. Stupid SAT making be sit in a room for 4 hours when it should only take 2 1//2,0.5993333333333335,0.4081111111111111,0.4418888888888889
is tired and his pupils are still dominating each respective iris. Can anyone say super night vision?,0.6288888888888889,0.45655555555555555,0.5790000000000001
just reliezed that devouring chinese food the night before a 6k test isn't the best choice of foods to have consumed if he wanted to do well on the test.,0.6065555555555555,0.5237777777777778,0.5356666666666666
Saw the Mouse Trap! It was positively amazing!!! Great work to everyone!!,0.627,0.6201428571428572,0.6075714285714285
woke up from sleeping over 13 hours about a 1//2 hour ago.,0.535,0.225,0.35375
"s sister ate 5x's more than he did, she is 5""5 and 112lbs, in her first sitting than he did the entire meal.",0.7247999999999999,0.39540000000000003,0.5778
"watched Transformers II with *PROPNAME*, has a neuro appointment tomorrow and can't find the headache log. Made pretty good pastries, will have them perfected when the next batch is made.",0.6940714285714286,0.46707142857142864,0.5035
Black friday shopping+ *PROPNAME*= fun Black friday +waking up = 3hours of sleep Yet somehow am oddly awake even if i've already had a full day before noon.,0.6056,0.3769,0.48200000000000004
got to sleep in like an hour only to wake up at 4. Black friday shopping with *PROPNAME*!!,0.661875,0.370875,0.45762500000000006
"hears whale calls. Literally, there is a nature video playing in the backround.",0.677,0.484,0.528
"has the words ""Merry Christmas"" written in rope lights hung in the front window of his house.",0.6737777777777778,0.3615555555555555,0.5473333333333333
"""Oh the weather outside is frightful""",0.44,0.5795,0.511
Still has glitter stuck on his fingers. Thanks *PROPNAME* :),0.5515,0.5325,0.44975
Rawwaarwaarr!!!,0.0,0.0,0.0
"feels the sleepy, its not even late yet.",0.5503333333333335,0.36166666666666664,0.387
hid in the closet for the majority of the day,0.6446666666666667,0.3443333333333333,0.5496666666666666
"hung out at *PROPNAME*'s today, wrapping presents, then went to the park and played on the swing sets. Can anyone say awesome??",0.6804444444444445,0.44622222222222224,0.5125555555555557
"riverside is a strange and wonderious, mostly strange, place were when you show up at noon you are required to murder avocados and eat dinner at 3:30. Merry Christmas world, i'm stranded with my family.",0.6012666666666667,0.5108666666666667,0.5444
"saw pictures of his brain slice by slice. Has mild brain damage from his headaches and migraines, non-lethal so, !!!!!! happy!!!!!!!!!",0.5024545454545455,0.5161818181818182,0.47400000000000003
"If you're wondering if I want you to, I want you to. So make a move, 'cause I ain't got all night.-Weezer",0.7268333333333334,0.6193333333333333,0.6296666666666666
s head is better finally.,0.5565,0.4525,0.5115000000000001
"loves his mind, hates his head.",0.55275,0.54525,0.5720000000000001
is eating dinasour oatmeal!!,0.6615,0.346,0.35250000000000004
"thank you world. Now if you don't mind, i'm going to get some sleep. Its a new decade, that makes us humans tired.",0.6850909090909091,0.38827272727272727,0.5514545454545455
i have Serenity in Blue-Ray. Its really really cool.,0.8925000000000001,0.331,0.669
"is making better than sex cake. it better be, it certainly costs enough.",0.6655,0.5385,0.4775
"Santa isn't bringing me presents this year. He sent Mal and River to do it, I don't think he considered the noise factor of Serenity though. (If any of you get the extreeeemly geeky reference I'm making, just smile and accept that every year i wish for Firefly to start up again)(Hint, Hint, Santa)",0.6708260869565218,0.3977391304347826,0.538304347826087
I harbor a strong distaste for 6ks,0.5633333333333334,0.5753333333333334,0.633
"1 honest answer. you can ask me one question (send it to my inbox ) any question. NO matter how awkward it can be, I'll answer it honestly. There's no catch but I dare you to post this as your status and see what people ask you.",0.5703529411764705,0.4218823529411765,0.5305294117647059
had a great time tonight!!,0.7809999999999999,0.47650000000000003,0.7095
"""You don't seem to annoy me as much as usaul, but are you sure thats a deficite??""",0.42966666666666664,0.44566666666666666,0.459
i hate the new facebook. it sucks.,0.4306666666666667,0.666,0.463
there are two kinds of people who sit around think about murder all day.,0.5955714285714286,0.3841428571428572,0.5017142857142858
bets you can't guess what he is doing right now. Be appropriate.,0.6495,0.47024999999999995,0.58575
act + taco surf + lazer tag = one exhausted mind,0.6305714285714287,0.49285714285714277,0.46014285714285713
Burocrazia in Barcellona,0.0,0.0,0.0
back too work... ufff,0.5785,0.4745,0.543
Acquazzone monsonico a BCN... ed io con gli infradito!!!!!! ...,0.255,0.736,0.427
La pioggia su BCN (!?),0.0,0.0,0.0
Du durù dudùuuuu!,0.0,0.0,0.0
Goodbye beautiful Budapest,0.5575,0.5015000000000001,0.488
"afternoon on the beach after work: Barcelona, where else?",0.7123333333333334,0.5043333333333333,0.5146666666666667
and the NEVER ending thesis!,0.39049999999999996,0.46549999999999997,0.42500000000000004
Thesis delivered at my parents' place: a great moment!,0.6855000000000001,0.445,0.6184999999999999
Discussione della Tesi domani alle 16.30 in Bocconi aula N32: Tutti invitati!!,0.0,0.0,0.0
Milano at Home sweet Home!,0.7919999999999999,0.3193333333333333,0.49066666666666664
Fra 5 ore sarà tutto finito! AAAAAAAAAHHHHHHHHHHHHHHH!,0.5,0.333,0.356
Tomorrow Budapest!,0.792,0.377,0.407
...Tomorrow Geneva... A new start!,0.7976666666666667,0.4323333333333333,0.5259999999999999
snow storm in Geneva,0.4275,0.6515,0.42600000000000005
Dottore con lode e sotto la neve! WHAT ELSE?!,0.31,0.5795,0.3725
SNOW on Geneva,0.667,0.363,0.309
has started reading confessions of a shopaholic.....i do exactly the same!!!,0.6446666666666667,0.4183333333333333,0.488
has gone over to the dark side..,0.38233333333333336,0.37566666666666665,0.4216666666666667
results are out early! can't look :oS,0.7213333333333334,0.4306666666666667,0.5643333333333334
back in Carolina,0.438,0.353,0.336
"just stepped foot in philly, unpackin... get at me if you're in town 336-906-0860",0.578,0.376,0.47375
Quick run,0.623,0.771,0.6465000000000001
is in NYC chillin out,0.0,0.0,0.0
"facebook is entirely too distracting, cell me if ya need me",0.4306666666666667,0.5193333333333333,0.3336666666666667
at the library knockin out some legal writing homework,0.60925,0.327,0.60725
busy busy,0.402,0.5,0.474
"can't believe he's in law school right now and therefore actually a poor college student once again, yipee",0.6451428571428571,0.41114285714285714,0.6014285714285714
@ the gym,0.635,0.69,0.613
Pandora is in fact the greatest invention of all time. I owe my entire current quasi-sanity to its existence.,0.6916249999999999,0.44737499999999997,0.6643749999999999
. . . . .,0.0,0.0,0.0
YRARBIL,0.0,0.0,0.0
"Has anyone ever told you that you must be having a case of the ""Munday's""? No.... Fuck No Man!....... I imagine you'd get your ass kicked saying something like that.",0.5312222222222223,0.5046666666666666,0.5336666666666666
does the reading ever end?,0.48950000000000005,0.266,0.3565
Disclaimer: I do in fact listen to rap.,0.6062500000000001,0.45974999999999994,0.5172500000000001
